Date,Region,Rainfall_mm,Temperature_C,Sentiment_Score,News_Sentiment,Nitrogen_N,Phosphorus_P,Potassium_K,Paddy_Price_LKR_per_kg,Demand_Tons
2024-11-20,Central,29.97,28.12,-0.613,-0.547,557.5,9.3,6.3,90.46,345.48
2024-11-21,North,17.69,27.99,-0.101,0.582,595.1,8.5,13.1,100.14,377.71
2024-11-21,South,9.85,27.41,0.775,0.591,523.9,8.0,8.2,100.22,404.48
2024-11-21,East,18.73,18.99,-0.312,0.156,571.7,14.8,10.9,104.69,352.9
2024-11-21,West,57.61,24.37,0.171,-0.702,470.6,8.2,12.5,98.02,371.22
2024-11-21,Central,46.59,28.71,0.536,-0.695,594.4,7.8,7.9,95.85,381.69
2024-11-22,North,50.02,25.06,-0.426,-0.637,499.4,10.1,6.2,92.94,355.43
2024-11-22,South,19.79,26.65,0.224,0.783,452.4,10.6,12.2,102.31,392.92
2024-11-22,East,32.69,27.25,0.593,-0.999,539.3,8.5,8.5,95.45,369.03
2024-11-22,West,6.81,25.12,-0.452,0.934,481.7,13.9,13.5,103.34,366.67
2024-11-22,Central,16.05,26.15,-0.272,0.185,564.3,9.0,9.1,96.46,364.3
2024-11-23,North,20.41,24.37,-0.852,0.192,580.0,11.0,11.9,97.96,344.6
2024-11-23,South,31.08,25.86,-0.921,-0.153,472.4,9.9,10.0,93.05,343.42
2024-11-23,East,46.56,26.8,-0.27,-0.307,497.2,9.1,5.1,92.53,369.23
2024-11-23,West,51.84,32.24,0.147,-0.712,595.4,9.1,13.1,96.46,369.43
2024-11-23,Central,33.81,28.14,-0.103,-0.635,576.1,8.1,9.2,93.68,358.24
2024-11-24,North,48.39,26.15,-0.035,0.644,517.1,8.0,13.6,101.61,394.03
2024-11-24,South,22.32,28.17,-0.749,0.289,473.1,9.2,14.2,95.94,354.37
2024-11-24,East,43.87,24.71,-0.215,0.133,452.4,7.0,13.0,97.74,375.95
2024-11-24,West,33.52,25.86,-0.075,0.717,459.4,10.0,5.3,97.24,393.44
2024-11-24,Central,11.5,26.15,-0.408,0.251,506.2,7.0,5.0,91.5,365.68
2024-11-25,North,2.24,27.07,-0.827,0.254,516.2,11.8,11.3,95.89,341.5
2024-11-25,South,68.95,25.97,-0.6,0.155,463.5,10.0,5.9,94.45,378.99
2024-11-25,East,7.31,27.97,0.378,0.217,513.5,8.5,9.4,97.67,382.09
2024-11-25,West,48.11,24.78,-0.747,-0.029,459.3,6.3,7.6,91.34,362.98
2024-11-25,Central,11.23,26.67,0.915,0.928,461.3,7.5,8.3,101.4,418.14
2024-11-26,North,4.09,29.49,0.751,0.82,516.4,7.7,12.1,101.69,405.73
2024-11-26,South,19.6,26.7,-0.956,0.814,595.3,12.3,8.7,97.76,358.77
2024-11-26,East,3.37,28.85,-0.093,0.326,464.6,13.1,11.9,99.39,364.99
2024-11-26,West,18.49,22.75,0.902,-0.878,598.1,9.7,5.5,98.65,372.59
2024-11-26,Central,25.39,26.88,0.2,0.303,558.4,6.2,14.3,100.02,383.77
2024-11-27,North,49.09,25.11,0.364,-0.527,462.0,11.4,10.2,99.66,376.92
2024-11-27,South,6.19,29.86,-0.443,-0.592,536.3,9.0,14.6,93.79,334.9
2024-11-27,East,22.5,24.8,0.587,0.271,590.5,13.5,9.0,104.9,388.69
2024-11-27,West,4.22,29.05,-0.639,0.857,482.2,8.3,13.9,96.68,365.23
2024-11-27,Central,12.79,26.18,-0.628,-0.195,533.1,6.9,8.2,91.06,346.42
2024-11-28,North,60.37,26.03,0.735,-0.788,541.1,7.6,11.7,99.59,387.49
2024-11-28,South,15.94,28.1,-0.785,-0.295,519.0,10.5,5.1,89.76,341.22
2024-11-28,East,12.6,23.71,-0.768,-0.867,553.0,5.5,6.9,87.75,326.37
2024-11-28,West,9.33,29.61,0.136,0.462,486.4,12.5,9.8,99.39,379.54
2024-11-28,Central,42.52,21.5,0.883,0.944,521.1,12.3,10.4,109.98,421.04
2024-11-29,North,12.09,26.41,-0.007,0.516,486.7,5.1,11.4,96.31,381.32
2024-11-29,South,6.7,32.02,-0.952,0.553,534.5,6.6,11.0,90.68,354.43
2024-11-29,East,28.33,25.02,-0.771,-0.929,514.9,7.4,6.9,88.33,330.99
2024-11-29,West,31.75,22.9,0.576,0.252,572.6,11.9,11.0,105.82,390.86
2024-11-29,Central,57.64,26.38,-0.483,-0.782,521.9,12.9,6.3,94.08,351.36
2024-11-30,North,24.87,26.21,-0.293,-0.714,534.8,13.6,7.9,95.69,342.76
2024-11-30,South,24.12,30.25,-0.698,-0.735,456.0,13.7,14.2,94.65,329.15
2024-11-30,East,52.43,26.75,-0.63,-0.342,498.3,12.6,13.2,98.06,351.5
2024-11-30,West,32.8,25.78,0.093,0.312,590.2,14.0,9.6,103.36,379.52
2024-11-30,Central,12.24,28.83,-0.175,0.189,542.6,10.9,6.9,95.36,367.4
2024-12-01,North,17.22,28.61,0.503,-0.825,474.8,9.7,7.4,81.68,331.5
2024-12-01,South,8.54,27.11,0.536,-0.526,590.0,6.6,12.2,84.74,333.13
2024-12-01,East,17.51,29.29,-0.069,0.752,580.1,11.5,5.5,85.04,350.19
2024-12-01,West,21.28,25.74,-0.285,-0.858,485.7,6.8,10.8,79.77,310.76
2024-12-01,Central,49.97,25.68,-0.92,0.139,487.7,14.9,5.7,83.43,324.09
2024-12-02,North,31.56,25.29,-0.971,0.554,542.5,7.3,13.0,83.71,325.26
2024-12-02,South,21.08,25.83,0.97,-0.677,527.4,7.9,7.1,84.51,347.65
2024-12-02,East,80.89,31.78,0.849,0.508,494.5,11.6,11.0,90.84,390.6
2024-12-02,West,12.71,29.24,-0.025,-0.402,528.8,13.9,5.1,82.36,323.69
2024-12-02,Central,16.44,25.64,-0.489,-0.089,550.9,8.3,8.2,81.4,320.14
2024-12-03,North,26.95,26.36,-0.134,-0.291,462.6,13.4,11.9,86.27,324.59
2024-12-03,South,8.28,24.14,0.031,-0.478,469.0,8.9,14.1,85.16,318.62
2024-12-03,East,30.48,25.99,-0.099,0.686,516.4,9.4,11.9,87.73,349.87
2024-12-03,West,53.59,30.78,-0.15,0.66,543.4,7.0,14.6,86.41,358.38
2024-12-03,Central,79.68,21.19,0.004,0.446,468.6,5.0,13.3,88.4,365.9
2024-12-04,North,3.64,29.68,-0.399,0.271,568.3,14.8,7.1,84.37,323.45
2024-12-04,South,34.82,30.56,0.581,-0.758,473.2,12.7,9.3,84.67,339.27
2024-12-04,East,1.4,24.35,0.558,-0.989,543.8,12.8,14.1,88.53,315.19
2024-12-04,West,8.89,23.29,-0.146,0.939,523.9,9.7,7.2,86.64,347.35
2024-12-04,Central,53.91,28.71,0.646,0.802,590.9,9.1,12.3,91.44,380.41
2024-12-05,North,23.93,25.27,0.584,0.33,555.0,5.3,9.0,85.97,360.77
2024-12-05,South,4.57,23.71,-0.075,0.448,589.3,12.3,5.3,86.42,335.72
2024-12-05,East,18.81,22.33,0.546,-0.879,570.4,5.0,10.6,83.98,329.55
2024-12-05,West,11.61,30.71,0.707,-0.025,457.9,8.8,5.3,82.13,354.89
2024-12-05,Central,67.51,28.63,0.462,0.525,542.2,6.7,10.0,87.24,378.03
2024-12-06,North,3.99,29.94,0.806,0.94,495.6,11.3,5.8,87.62,372.89
2024-12-06,South,12.23,26.25,0.341,-0.654,573.6,11.4,12.9,87.09,322.97
2024-12-06,East,22.0,25.02,0.913,-0.672,494.6,5.5,14.0,86.33,344.43
2024-12-06,West,23.48,24.3,0.943,-0.544,490.5,11.8,13.7,90.76,344.25
2024-12-06,Central,38.95,26.32,0.945,0.786,521.0,12.6,10.1,93.4,380.84
2024-12-07,North,40.8,25.12,0.636,0.203,514.2,9.2,8.7,88.14,363.52
2024-12-07,South,51.27,26.89,0.929,0.236,588.9,13.4,9.3,92.59,372.43
2024-12-07,East,41.01,24.25,-0.358,0.751,474.0,13.4,7.5,87.68,347.99
2024-12-07,West,5.09,24.81,-0.115,0.828,510.7,13.0,11.6,89.76,340.55
2024-12-07,Central,4.0,26.37,0.997,0.296,503.5,13.5,13.1,92.93,356.69
2024-12-08,North,12.19,25.03,-0.845,0.83,510.5,14.6,7.6,85.93,325.75
2024-12-08,South,24.31,24.69,0.701,-0.657,511.7,5.7,10.7,84.37,341.52
2024-12-08,East,5.14,26.01,-0.392,0.174,490.1,11.0,11.5,84.76,321.41
2024-12-08,West,24.1,26.37,0.934,0.165,481.3,10.2,7.2,87.74,365.27
2024-12-08,Central,20.08,27.83,-0.17,-0.645,538.1,12.7,11.8,84.56,313.79
2024-12-09,North,43.27,28.94,0.562,-0.709,562.3,13.4,12.1,88.36,339.25
2024-12-09,South,16.15,22.17,0.576,0.053,576.3,11.0,5.8,88.14,348.11
2024-12-09,East,27.47,28.53,-0.857,-0.701,539.8,12.1,9.3,79.99,299.76
2024-12-09,West,58.95,26.12,0.918,-0.524,538.4,11.2,8.1,88.37,360.81
2024-12-09,Central,1.79,29.78,-0.462,-0.005,497.0,13.7,11.0,83.77,314.58
2024-12-10,North,13.7,27.52,0.413,0.761,570.1,7.1,13.2,88.7,359.32
2024-12-10,South,14.06,26.71,-0.725,0.295,566.3,9.4,7.2,81.43,321.68
2024-12-10,East,22.51,25.8,-0.993,0.921,469.8,7.2,10.9,82.41,331.59
2024-12-10,West,25.17,27.2,0.822,0.846,584.0,6.0,6.0,86.94,380.24
2024-12-10,Central,27.89,29.88,-0.823,0.793,557.8,10.9,14.3,86.04,331.65
2024-12-11,North,21.69,29.56,0.288,0.614,530.1,11.5,11.6,88.62,355.18
2024-12-11,South,41.81,30.63,-0.475,0.448,586.5,8.3,7.9,82.04,343.43
2024-12-11,East,20.7,27.47,0.361,-0.222,589.9,7.3,5.2,82.09,343.26
2024-12-11,West,88.36,29.79,0.611,-0.44,555.0,6.8,9.5,85.04,369.13
2024-12-11,Central,9.7,27.29,0.691,-0.401,561.2,14.9,13.8,91.19,334.28
2024-12-12,North,11.92,27.39,0.356,0.228,470.6,6.9,10.9,84.61,348.08
2024-12-12,South,19.67,29.3,-0.926,-0.774,529.7,14.2,14.4,82.66,289.81
2024-12-12,East,74.61,23.02,0.135,-0.385,495.0,13.3,14.3,91.3,343.84
2024-12-12,West,26.7,29.5,0.891,0.528,474.2,9.0,9.6,87.89,373.93
2024-12-12,Central,10.22,20.33,-0.6,-0.823,525.6,9.9,13.5,84.05,293.06
2024-12-13,North,51.1,25.23,-0.738,-0.562,566.2,10.3,14.1,84.5,311.3
2024-12-13,South,49.63,30.91,-0.356,0.802,469.3,9.5,11.4,85.0,355.72
2024-12-13,East,44.75,19.71,0.959,0.323,547.3,5.6,11.6,91.7,373.87
2024-12-13,West,26.23,28.67,-0.37,0.118,595.9,7.9,8.9,82.14,331.99
2024-12-13,Central,8.34,32.16,-0.147,-0.453,457.4,12.0,14.9,83.46,315.8
2024-12-14,North,33.81,29.88,0.621,0.864,480.0,12.2,10.8,90.46,374.25
2024-12-14,South,50.33,21.72,0.931,0.97,505.5,8.1,12.5,94.42,388.45
2024-12-14,East,20.82,30.61,-0.129,-0.413,536.2,10.4,13.7,83.88,321.87
2024-12-14,West,14.2,27.1,-0.152,0.855,490.7,5.2,11.8,84.27,349.8
2024-12-14,Central,10.7,29.55,0.991,0.544,527.3,11.9,11.2,90.91,367.61
2024-12-15,North,24.29,26.95,-0.394,-0.557,535.1,13.0,6.9,82.1,313.66
2024-12-15,South,46.2,29.88,0.885,0.359,551.7,7.4,5.0,85.31,380.16
2024-12-15,East,14.96,26.22,0.944,0.926,543.1,14.2,6.5,92.52,375.68
2024-12-15,West,27.6,31.02,0.107,-0.993,509.2,6.2,13.4,80.18,321.23
2024-12-15,Central,113.78,27.1,-0.593,-0.452,458.9,13.8,9.2,85.11,342.8
2024-12-16,North,10.07,27.88,-0.155,-0.293,507.6,6.3,6.0,78.31,325.91
2024-12-16,South,25.54,30.49,0.756,-0.263,498.4,14.0,12.3,89.14,348.27
2024-12-16,East,25.26,29.88,0.226,-0.429,552.7,9.1,7.8,82.11,335.84
2024-12-16,West,44.08,24.8,0.723,-0.46,524.9,14.3,14.5,92.79,345.75
2024-12-16,Central,8.49,28.75,0.774,-0.918,498.4,12.5,8.6,84.68,330.52
2024-12-17,North,43.27,29.66,0.989,0.54,524.0,6.0,14.7,90.0,381.48
2024-12-17,South,56.43,23.07,0.94,0.8,488.2,9.3,5.1,90.44,391.29
2024-12-17,East,64.48,27.86,-0.513,0.159,457.8,10.2,8.4,82.91,343.18
2024-12-17,West,68.86,26.74,0.418,-0.194,568.0,9.1,10.3,87.55,358.93
2024-12-17,Central,87.72,27.96,0.224,0.195,469.9,11.8,8.6,87.81,370.09
2024-12-18,North,19.74,24.3,-0.966,-0.706,512.2,8.5,8.3,78.06,295.4
2024-12-18,South,96.76,25.47,0.685,-0.351,473.1,13.9,13.6,93.07,368.1
2024-12-18,East,99.4,26.64,0.892,-0.135,489.0,12.7,10.9,92.25,381.67
2024-12-18,West,42.71,26.4,-0.921,0.37,520.8,8.0,6.4,80.16,330.53
2024-12-18,Central,61.69,25.52,-0.232,-0.529,577.2,7.0,10.3,83.05,333.14
2024-12-19,North,11.89,28.87,0.638,0.831,586.8,15.0,5.2,90.12,365.54
2024-12-19,South,16.1,31.16,0.379,0.75,566.3,13.4,13.2,90.89,356.58
2024-12-19,East,18.48,27.82,0.629,0.756,580.1,12.3,9.5,90.94,365.13
2024-12-19,West,25.34,29.02,-0.981,0.146,593.7,9.1,5.5,78.61,317.88
2024-12-19,Central,37.31,26.92,0.595,-0.886,543.3,13.1,7.7,86.02,336.0
2024-12-20,North,71.51,24.97,-0.528,0.775,587.4,10.1,9.1,87.65,355.72
2024-12-20,South,38.87,27.28,0.95,0.507,476.0,13.0,8.3,91.09,376.52
2024-12-20,East,39.45,26.78,-0.3,-0.104,457.3,11.1,10.3,84.14,331.63
2024-12-20,West,15.55,21.66,-0.906,0.568,454.6,11.1,13.7,86.74,317.83
2024-12-20,Central,2.14,24.99,-0.163,0.513,562.0,7.1,11.7,85.49,334.75
2024-12-21,North,24.7,28.97,0.464,-0.339,451.8,12.7,11.4,86.63,340.03
2024-12-21,South,76.55,29.29,-0.208,0.985,573.6,9.8,9.8,88.02,372.18
2024-12-21,East,6.4,29.93,-0.581,-0.197,576.7,13.2,10.8,83.19,308.7
2024-12-21,West,19.06,26.3,0.214,-0.707,523.0,13.4,8.4,85.06,322.8
2024-12-21,Central,12.39,25.48,-0.089,-0.35,472.9,7.7,7.1,80.47,325.02
2024-12-22,North,25.37,30.18,-0.408,0.947,508.4,7.7,5.1,80.95,352.54
2024-12-22,South,24.68,23.81,-0.18,0.059,497.7,5.4,7.0,81.19,336.64
2024-12-22,East,17.79,26.28,0.865,-0.725,563.0,8.8,11.9,86.97,339.27
2024-12-22,West,16.01,31.41,0.706,-0.087,494.9,10.1,14.8,87.69,348.95
2024-12-22,Central,6.29,32.22,0.19,-0.162,536.0,10.0,11.4,83.43,332.39
2024-12-23,North,28.72,25.03,-0.583,0.562,483.4,7.5,5.2,80.94,339.01
2024-12-23,South,27.12,26.16,-0.658,-0.166,500.5,13.3,12.6,85.3,313.13
2024-12-23,East,6.23,32.47,-0.192,-0.703,456.8,11.6,9.3,79.3,311.93
2024-12-23,West,29.42,26.09,0.695,0.486,475.3,11.2,7.7,88.81,367.08
2024-12-23,Central,42.02,22.97,-0.879,-0.501,547.6,13.1,5.4,81.89,307.83
2024-12-24,North,8.62,25.87,-0.044,-0.367,485.0,5.9,14.1,82.87,321.8
2024-12-24,South,1.98,27.65,-0.469,0.081,540.1,12.6,8.3,83.28,317.14
2024-12-24,East,6.78,26.37,-0.698,-0.914,492.1,13.4,5.2,78.48,292.59
2024-12-24,West,6.02,26.09,-0.341,0.076,478.7,8.1,5.4,79.76,326.34
2024-12-24,Central,21.95,31.45,-0.965,-0.574,464.5,12.4,11.6,79.18,298.38
2024-12-25,North,15.64,26.77,0.774,-0.82,520.7,10.3,9.6,85.38,335.06
2024-12-25,South,28.75,27.42,-0.698,-0.731,541.4,14.6,6.1,80.93,303.26
2024-12-25,East,19.2,25.16,-0.496,-0.512,496.3,10.1,9.3,81.47,310.38
2024-12-25,West,14.32,27.72,-0.409,0.695,490.1,14.1,10.2,87.05,335.08
2024-12-25,Central,96.43,27.54,0.858,-0.355,473.8,5.0,10.2,85.88,380.97
2024-12-26,North,26.17,27.07,0.015,-0.766,558.6,13.4,8.2,84.25,319.09
2024-12-26,South,51.4,26.18,0.835,0.335,546.2,13.7,12.0,93.9,370.69
2024-12-26,East,60.29,21.39,-0.565,-0.427,570.9,7.8,10.7,84.25,323.82
2024-12-26,West,42.29,26.49,0.048,-0.676,473.9,11.5,7.2,82.88,330.29
2024-12-26,Central,34.04,31.11,0.894,0.781,595.7,9.3,12.4,91.03,379.83
2024-12-27,North,38.54,27.57,0.654,-0.181,504.1,10.5,12.2,88.44,353.23
2024-12-27,South,16.37,25.29,-0.325,-0.421,563.5,6.7,9.2,80.87,317.32
2024-12-27,East,46.63,27.83,-0.317,-0.662,522.1,14.3,7.1,83.16,321.12
2024-12-27,West,20.34,28.14,0.789,0.106,577.4,9.4,12.0,89.04,356.51
2024-12-27,Central,104.56,24.24,0.981,-0.443,507.6,6.8,10.9,89.44,381.8
2024-12-28,North,13.93,29.6,-0.792,0.12,548.6,11.4,11.8,82.8,313.73
2024-12-28,South,14.99,25.9,-0.498,0.008,505.7,14.8,10.3,86.01,316.64
2024-12-28,East,13.84,26.53,0.575,0.148,584.0,12.6,9.7,89.6,347.93
2024-12-28,West,25.46,30.33,0.038,-0.349,525.1,7.9,6.5,79.78,334.84
2024-12-28,Central,52.61,23.37,0.178,0.449,507.2,8.6,8.4,87.52,361.34
2024-12-29,North,8.19,25.47,-0.836,-0.821,496.9,11.2,10.9,80.19,289.46
2024-12-29,South,11.29,24.28,0.983,-0.626,453.5,9.2,6.5,84.79,345.09
2024-12-29,East,24.2,23.28,0.008,-0.201,470.0,12.2,7.2,85.26,331.11
2024-12-29,West,49.07,25.67,0.976,-0.554,521.1,9.5,10.0,88.16,358.08
2024-12-29,Central,26.92,29.48,0.793,0.885,536.9,14.8,13.8,94.79,372.41
2024-12-30,North,11.7,30.23,0.23,0.657,484.2,11.8,10.7,87.22,352.06
2024-12-30,South,8.07,30.57,-0.899,0.849,455.4,13.1,12.6,84.48,324.56
2024-12-30,East,28.22,24.94,-0.158,0.6,514.3,13.2,13.7,90.75,341.72
2024-12-30,West,74.13,25.06,0.09,0.189,557.2,11.3,9.5,89.03,359.14
2024-12-30,Central,19.95,24.22,-0.701,0.025,550.7,10.5,13.1,85.34,313.7
2024-12-31,North,9.02,27.58,-0.254,0.841,597.7,10.8,12.0,88.0,340.21
2024-12-31,South,9.63,26.15,0.136,-0.227,460.6,12.9,9.2,85.44,328.27
2024-12-31,East,10.43,25.99,-0.941,0.005,497.1,7.0,10.2,79.24,308.9
2024-12-31,West,27.49,27.42,0.763,-0.095,598.3,13.8,10.4,90.89,351.53
2024-12-31,Central,38.53,25.16,-0.493,-0.677,543.6,5.4,9.5,79.31,316.46
2025-01-01,North,11.22,26.93,-0.059,-0.106,481.5,10.1,8.5,74.64,304.17
2025-01-01,South,18.91,29.69,-0.079,-0.637,459.7,9.9,5.6,70.74,298.31
2025-01-01,East,3.35,24.35,0.645,-0.158,537.2,8.7,14.9,80.38,313.49
2025-01-01,West,14.74,32.52,0.181,-0.931,564.3,11.3,6.7,71.94,296.03
2025-01-01,Central,53.83,25.45,-0.653,0.534,574.0,7.1,7.6,74.72,317.79
2025-01-02,North,11.18,28.85,-0.792,-0.397,526.8,9.1,10.3,71.2,281.22
2025-01-02,South,57.32,24.53,0.74,0.496,579.2,14.6,11.9,86.09,344.55
2025-01-02,East,14.3,28.58,-0.992,-0.239,509.8,6.5,10.9,69.8,281.88
2025-01-02,West,60.01,25.23,0.885,-0.027,552.2,6.8,14.4,81.69,342.02
2025-01-02,Central,12.47,25.58,0.778,-0.009,568.0,11.0,11.3,80.96,323.14
2025-01-03,North,16.52,24.16,0.367,0.594,500.1,5.9,13.8,79.49,328.53
2025-01-03,South,19.98,24.8,-0.215,-0.559,532.0,6.5,10.7,73.36,294.18
2025-01-03,East,17.26,28.63,-0.128,-0.762,568.4,10.2,8.9,73.19,291.15
2025-01-03,West,54.36,24.67,0.291,0.541,548.3,12.6,10.1,82.3,336.12
2025-01-03,Central,10.62,23.95,0.169,-0.965,470.1,13.1,11.5,77.07,288.37
2025-01-04,North,20.69,21.01,-0.261,0.662,523.3,14.2,8.9,81.15,312.96
2025-01-04,South,15.54,26.78,-0.456,-0.755,564.1,14.7,5.4,73.46,281.57
2025-01-04,East,41.44,26.09,0.758,0.053,467.8,9.5,6.3,77.69,337.66
2025-01-04,West,33.38,27.77,-0.944,-0.202,522.2,6.5,10.5,70.82,289.87
2025-01-04,Central,96.77,22.67,0.857,-0.524,508.1,11.1,7.3,80.89,344.11
2025-01-05,North,34.54,28.95,0.015,0.364,491.2,12.1,11.6,78.64,321.18
2025-01-05,South,19.83,25.57,0.577,0.497,577.4,11.6,11.1,82.12,330.6
2025-01-05,East,35.9,29.99,-0.523,-0.584,518.1,5.5,12.1,70.71,293.66
2025-01-05,West,10.27,32.33,0.353,0.992,456.6,9.9,9.6,77.28,337.04
2025-01-05,Central,9.41,22.01,-0.807,-0.387,542.1,13.6,12.8,77.28,274.38
2025-01-06,North,45.53,22.4,0.335,0.099,579.8,15.0,6.9,81.98,324.5
2025-01-06,South,32.69,26.91,-0.614,0.074,503.1,9.5,13.0,75.61,300.0
2025-01-06,East,15.77,26.51,0.624,-0.439,516.3,12.4,12.7,79.92,311.53
2025-01-06,West,43.63,25.28,0.628,-0.189,576.0,11.6,13.8,82.41,324.82
2025-01-06,Central,21.38,27.21,0.533,0.812,465.0,8.3,11.3,79.56,339.59
2025-01-07,North,28.83,26.93,-0.986,0.535,552.2,12.7,9.4,75.96,298.59
2025-01-07,South,29.17,26.27,0.811,0.087,585.8,8.6,11.4,80.45,332.71
2025-01-07,East,50.15,28.96,0.294,0.095,528.7,11.2,11.8,79.28,327.64
2025-01-07,West,28.35,26.98,-0.823,0.53,560.9,10.2,12.1,76.44,302.23
2025-01-07,Central,28.41,23.31,0.239,0.888,492.0,5.4,8.7,77.81,337.63
2025-01-08,North,11.35,28.75,-0.386,-0.127,526.4,7.1,14.7,74.33,295.22
2025-01-08,South,30.68,27.0,0.393,-0.276,496.7,8.1,9.8,75.95,318.26
2025-01-08,East,66.17,28.32,0.523,0.657,457.7,14.2,6.0,80.66,350.87
2025-01-08,West,4.06,31.88,0.568,-0.951,472.9,7.3,11.5,72.4,301.72
2025-01-08,Central,14.36,28.73,0.713,-0.775,498.4,5.5,9.0,72.94,312.77
2025-01-09,North,9.16,23.31,0.518,-0.284,598.6,6.1,11.3,77.64,312.03
2025-01-09,South,7.85,34.24,0.159,-0.252,509.0,14.3,10.3,75.64,304.57
2025-01-09,East,34.57,26.28,-0.846,0.247,461.2,5.4,11.4,72.21,301.67
2025-01-09,West,36.56,27.46,0.183,-0.917,581.8,9.5,9.5,74.85,301.37
2025-01-09,Central,14.47,30.99,0.476,-0.434,458.0,13.8,7.3,75.56,311.49
2025-01-10,North,2.04,26.86,0.042,0.058,596.0,13.0,11.3,79.08,302.88
2025-01-10,South,49.34,25.78,-0.674,-0.242,503.6,10.1,7.6,73.3,299.55
2025-01-10,East,46.14,26.47,-0.122,0.19,596.4,10.7,7.9,77.41,318.96
2025-01-10,West,18.54,23.44,0.149,-0.184,587.2,14.9,13.2,82.29,303.09
2025-01-10,Central,24.66,23.5,0.184,-0.754,513.5,13.6,14.5,80.24,295.44
2025-01-11,North,2.39,25.3,0.369,-0.805,572.2,5.7,7.2,72.5,298.94
2025-01-11,South,45.97,19.68,0.788,-0.98,470.2,8.2,7.2,77.17,317.38
2025-01-11,East,30.88,24.01,-0.561,-0.521,524.8,11.6,13.7,76.84,286.18
2025-01-11,West,68.51,27.26,-0.386,-0.47,503.3,14.4,8.7,76.52,305.91
2025-01-11,Central,13.53,27.61,0.577,0.201,556.0,6.6,14.1,78.88,324.88
2025-01-12,North,44.69,28.9,0.004,0.104,550.4,11.6,7.3,76.52,320.78
2025-01-12,South,22.74,24.3,-0.852,0.436,526.4,14.6,12.7,79.23,294.55
2025-01-12,East,13.24,28.81,0.133,-0.806,481.3,5.4,10.6,71.23,297.7
2025-01-12,West,21.47,27.88,0.02,-0.524,463.3,10.6,14.2,76.4,298.84
2025-01-12,Central,4.86,26.61,-0.449,0.995,549.3,11.4,15.0,80.39,310.43
2025-01-13,North,22.91,27.37,0.333,-0.687,484.0,6.8,5.9,71.71,308.79
2025-01-13,South,52.96,29.6,-0.914,0.014,578.2,12.4,5.7,72.91,300.52
2025-01-13,East,25.56,32.41,0.489,-0.723,502.0,12.4,10.4,75.64,309.25
2025-01-13,West,13.42,27.23,-0.288,-0.145,537.5,13.0,5.2,74.25,298.29
2025-01-13,Central,24.89,29.13,-0.05,0.224,520.0,7.1,7.9,73.6,317.79
2025-01-14,North,9.88,26.28,0.34,0.596,507.6,9.7,7.5,77.74,327.18
2025-01-14,South,34.52,26.13,-0.723,-0.996,476.5,6.2,12.4,70.37,278.83
2025-01-14,East,9.32,28.72,-0.203,0.664,535.8,10.4,11.5,77.51,314.08
2025-01-14,West,8.98,29.69,0.276,-0.54,588.2,9.9,12.4,76.23,301.07
2025-01-14,Central,74.53,27.28,-0.081,0.521,588.5,11.1,9.2,79.66,335.5
2025-01-15,North,15.33,23.79,0.228,0.696,516.3,8.4,14.5,81.18,324.97
2025-01-15,South,20.39,25.13,-0.561,-0.105,584.6,5.8,11.6,73.73,294.84
2025-01-15,East,48.48,23.72,0.889,-0.228,510.7,10.5,11.5,81.72,333.42
2025-01-15,West,18.32,28.27,0.643,0.672,591.4,13.9,6.0,80.9,336.99
2025-01-15,Central,34.19,31.23,0.673,-0.299,568.2,8.0,7.7,75.11,327.39
2025-01-16,North,10.5,28.64,-0.895,0.558,521.9,12.0,5.6,72.87,298.03
2025-01-16,South,2.81,26.29,0.154,-0.429,538.6,13.2,7.0,76.05,298.23
2025-01-16,East,18.89,27.62,0.733,0.557,523.0,9.5,5.3,77.85,340.05
2025-01-16,West,53.45,23.66,0.025,0.659,599.4,10.9,12.2,82.49,331.08
2025-01-16,Central,83.14,29.27,-0.359,-0.066,468.8,9.1,11.6,75.51,322.0
2025-01-17,North,43.94,28.68,-0.87,-0.921,599.5,14.7,12.7,75.21,275.15
2025-01-17,South,51.14,29.68,0.885,0.39,454.3,6.5,14.6,80.02,349.86
2025-01-17,East,106.1,27.59,-0.081,0.307,545.2,14.7,12.5,82.86,338.89
2025-01-17,West,20.81,23.27,0.348,0.264,536.3,11.5,8.8,80.07,321.56
2025-01-17,Central,7.13,26.97,0.0,0.348,572.9,6.2,13.9,77.1,312.07
2025-01-18,North,54.71,24.75,0.147,0.195,512.3,9.5,6.2,77.07,329.75
2025-01-18,South,28.76,26.88,0.846,0.983,561.9,14.9,9.1,84.92,349.24
2025-01-18,East,14.72,25.76,0.919,0.391,592.9,5.0,15.0,81.19,336.53
2025-01-18,West,42.73,24.64,0.362,0.792,562.0,14.2,7.8,82.88,338.93
2025-01-18,Central,12.72,28.18,0.958,0.516,571.7,14.2,6.3,81.61,339.26
2025-01-19,North,37.49,25.39,0.992,-0.247,577.4,6.3,11.8,79.6,333.92
2025-01-19,South,51.46,28.82,-0.782,0.907,596.8,7.7,10.9,76.0,320.58
2025-01-19,East,8.21,26.71,-0.508,-0.162,455.9,14.0,7.1,74.12,290.22
2025-01-19,West,23.98,29.5,-0.122,-0.418,515.7,9.2,7.2,72.23,302.43
2025-01-19,Central,13.53,22.45,0.262,0.979,513.1,8.6,12.4,81.63,331.16
